program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,period_type,period_start_year,period_end_year,period_label,source_row,source_column
Social Security Trust Funds,Payroll Tax Revenue,2020,965.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2020,2020,2020,15,5
Social Security Trust Funds,Payroll Tax Revenue,2021,979.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2021,2021,2021,15,6
Social Security Trust Funds,Payroll Tax Revenue,2022,989.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2022,2022,2022,15,7
Social Security Trust Funds,Payroll Tax Revenue,2023,1085.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2023,2023,2023,15,8
Social Security Trust Funds,Payroll Tax Revenue,2024,1128.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2024,2024,2024,15,9
Social Security Trust Funds,Payroll Tax Revenue,2025,1168.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2025,2025,2025,15,10
Social Security Trust Funds,Payroll Tax Revenue,2026,1211.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2026,2026,2026,15,11
Social Security Trust Funds,Payroll Tax Revenue,2027,1258.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2027,2027,2027,15,12
Social Security Trust Funds,Payroll Tax Revenue,2028,1306.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2028,2028,2028,15,13
Social Security Trust Funds,Payroll Tax Revenue,2029,1354.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2029,2029,2029,15,14
Social Security Trust Funds,Payroll Tax Revenue,2030,1402.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2030,2030,2030,15,15
Social Security Trust Funds,Payroll Tax Revenue,2031,1451.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Income to Trust Funds / Payroll Tax Revenue,fiscal_year,2031,2031,2031,15,16
Social Security Trust Funds,Income taxes on benefits,2020,40.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2020,2020,2020,17,5
Social Security Trust Funds,Income taxes on benefits,2021,44.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2021,2021,2021,17,6
Social Security Trust Funds,Income taxes on benefits,2022,47.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2022,2022,2022,17,7
Social Security Trust Funds,Income taxes on benefits,2023,50.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2023,2023,2023,17,8
Social Security Trust Funds,Income taxes on benefits,2024,54.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2024,2024,2024,17,9
Social Security Trust Funds,Income taxes on benefits,2025,57.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2025,2025,2025,17,10
Social Security Trust Funds,Income taxes on benefits,2026,68.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2026,2026,2026,17,11
Social Security Trust Funds,Income taxes on benefits,2027,74.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2027,2027,2027,17,12
Social Security Trust Funds,Income taxes on benefits,2028,79.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2028,2028,2028,17,13
Social Security Trust Funds,Income taxes on benefits,2029,84.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2029,2029,2029,17,14
Social Security Trust Funds,Income taxes on benefits,2030,89.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2030,2030,2030,17,15
Social Security Trust Funds,Income taxes on benefits,2031,94.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Income taxes on benefits,fiscal_year,2031,2031,2031,17,16
Social Security Trust Funds,"Federal payroll tax, employer sharea",2020,19.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2020,2020,2020,18,5
Social Security Trust Funds,"Federal payroll tax, employer sharea",2021,21.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2021,2021,2021,18,6
Social Security Trust Funds,"Federal payroll tax, employer sharea",2022,22.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2022,2022,2022,18,7
Social Security Trust Funds,"Federal payroll tax, employer sharea",2023,23.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2023,2023,2023,18,8
Social Security Trust Funds,"Federal payroll tax, employer sharea",2024,24.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2024,2024,2024,18,9
Social Security Trust Funds,"Federal payroll tax, employer sharea",2025,25.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2025,2025,2025,18,10
Social Security Trust Funds,"Federal payroll tax, employer sharea",2026,26.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2026,2026,2026,18,11
Social Security Trust Funds,"Federal payroll tax, employer sharea",2027,27.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2027,2027,2027,18,12
Social Security Trust Funds,"Federal payroll tax, employer sharea",2028,28.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2028,2028,2028,18,13
Social Security Trust Funds,"Federal payroll tax, employer sharea",2029,29.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2029,2029,2029,18,14
Social Security Trust Funds,"Federal payroll tax, employer sharea",2030,30.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2030,2030,2030,18,15
Social Security Trust Funds,"Federal payroll tax, employer sharea",2031,31.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,"Social Security Trust Funds / Other Income / Federal payroll tax, employer sharea",fiscal_year,2031,2031,2031,18,16
Social Security Trust Funds,Interesta,2020,79.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2020,2020,2020,19,5
Social Security Trust Funds,Interesta,2021,73.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2021,2021,2021,19,6
Social Security Trust Funds,Interesta,2022,67.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2022,2022,2022,19,7
Social Security Trust Funds,Interesta,2023,61.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2023,2023,2023,19,8
Social Security Trust Funds,Interesta,2024,56.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2024,2024,2024,19,9
Social Security Trust Funds,Interesta,2025,52.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2025,2025,2025,19,10
Social Security Trust Funds,Interesta,2026,48.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2026,2026,2026,19,11
Social Security Trust Funds,Interesta,2027,44.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2027,2027,2027,19,12
Social Security Trust Funds,Interesta,2028,40.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2028,2028,2028,19,13
Social Security Trust Funds,Interesta,2029,35.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2029,2029,2029,19,14
Social Security Trust Funds,Interesta,2030,28.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2030,2030,2030,19,15
Social Security Trust Funds,Interesta,2031,20.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,false,51309,Social Security Trust Funds / Other Income / Interesta,fiscal_year,2031,2031,2031,19,16
Social Security Trust Funds,"Subtotal, Other Income",2020,138.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2020,2020,2020,20,5
Social Security Trust Funds,"Subtotal, Other Income",2021,137.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2021,2021,2021,20,6
Social Security Trust Funds,"Subtotal, Other Income",2022,136.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2022,2022,2022,20,7
Social Security Trust Funds,"Subtotal, Other Income",2023,134.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2023,2023,2023,20,8
Social Security Trust Funds,"Subtotal, Other Income",2024,133.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2024,2024,2024,20,9
Social Security Trust Funds,"Subtotal, Other Income",2025,134.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2025,2025,2025,20,10
Social Security Trust Funds,"Subtotal, Other Income",2026,141.0,Billions of dollars,51309-2021-07-trustfund.xlsx,SS Trustfunds_07-2021,true,51309,"Social Security Trust Funds / Other Income / Subtotal, Other Income",fiscal_year,2026,2026,2026,20,11
